"","ID","participantid_in_session","participantcode","participantlabel","participant_is_bot","participant_index_in_pages","participant_max_page_index","participant_current_app_name","participant_round_number","participant_current_page_name","participantip_address","participanttime_started","participantexclude_from_data_an","participantvisited","participantmturk_worker_id","participantmturk_assignment_id","player","playerrandom_belief","playerbelief","playerbenchmark_belief","playerbelief_payoff","playergame_payoff","playerother_game_payoff","playerother_greedy","playerother_accepted_greedy","playerpayoff","groupid_in_subsession","grouprandom_game","groupoffer_accept","groupoffer","subsessionround_number","subsessiontot_fair","subsessiontot_accept","sessioncode","sessionlabel","sessionexperimenter_name","sessionmturk_HITId","sessionmturk_HITGroupId","sessioncomment","sessionis_demo","gender","age","playercountry","playerdegree","playerjob","playermajor","playeryear_major","playercomp_1","playercomp_2","playercomments","playerwhy_choice","playergasp_1","playergasp_2","playergasp_3","playergasp_4","playergasp_5","playergasp_6","playergasp_7","playergasp_8","playergasp_9","playergasp_10","playergasp_11","playergasp_12","playergasp_13","playergasp_14","playergasp_15","playergasp_16","guilt_neg","guilt_rep","shame_neg","shame_wit","playeraquino_1","playeraquino_2","playeraquino_3","playeraquino_4","playeraquino_5","playeraquino_6","playeraquino_7","playeraquino_8","playeraquino_9","playeraquino_10","playeraquino_11","playeraquino_12","playeraquino_13","ER_index","ER_out","ER_in","CR_out","CR_in","RS","RS_s","RS_v","RS_f","RT","RT_t","RT_r","playerstaxi_1","playerstaxi_2","playerstaxi_3","playerstaxi_4","playerstaxi_5","playerstaxi_6","playerstaxi_7","playerstaxi_8","playerstaxi_9","playerstaxi_10","playerstaxi_11","playerstaxi_12","playerstaxi_13","playerstaxi_14","playerstaxi_15","playerstaxi_16","playerstaxi_17","playerstaxi_18","playerstaxi_19","playerstaxi_20","playerstaxi_21","playerstaxi_22","playerstaxi_23","playerstaxi_24","playerstaxi_25","playerstaxi_26","playerstaxi_27","playerstaxi_28","playerstaxi_29","playerstaxi_30","playerstaxi_31","playerstaxi_32","playerstaxi_33","playerstaxi_34","playerstaxi_35","playerstaxi_36","playerstaxi_37","playerstaxi_38","playerstaxi_39","playerstaxi_40","playerstaxi_41","playerstaxi_42","playerstaxi_43","playerstaxi_44","playerstaxi_45","playerstaxi_46","playerstaxi_47","playerstaxi_48","playerstaxi_49","playerstaxi_50","playerstaxi_51","playerstaxi_52","playerstaxi_53","playerstaxi_54","playerstaxi_55","playerstaxi_56","playerstaxi_57","participant__id_in_session","sec_offer","sec_accept","sec_belief","sessiontime_scheduled","sessiontime_started","aquino_mis","RS_s_norm","RS_v_norm","RS_f_norm","RS_norm","RT_t_norm","RT_r_norm","RT_norm","ER_index_norm","ER_out_norm","ER_in_norm","CR_out_norm","CR_in_norm","treat","unique_group"
"168","10_5_D3_I",7,"5h0tzumh","pc22",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.81.172.78","2017-05-10 07:48:16.710735+00:00",0,1,NA,NA,1,NA,88,100,2,11,11,2,2,6,7,0.8707,0,"0",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,0,22,"italiana","laurea triennale","studente","cleam",1,5,5,"Togliere la determinazione casuale del tipo di scelta da pagare (la previsione, o il gioco)","Ho fatto le scelte pensando di massimizzare il guadagno",5,7,7,3,5,5,3,2,6,3,4,2,5,6,6,6,5.75,5.5,5,2.5,4,4,4,5,5,4,3,1,2,3,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,19,NA,NA,3.1538462638855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,84
"169","10_5_D3_I",1,"hf7uo3nz","pc10",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.155.222.143","2017-05-10 07:48:16.500125+00:00",0,1,NA,NA,1,NA,66,100,2,14,2,1,1,18,8,0.4095,0,"0",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,0,22,"Italiana","Diploma di Liceo Scientifico","Studente","CLEAM",3,5,5,"","La logica nella scelta dell'offerta Ã¨ stata quella di massimizzare il guadagno personale non essendoci asimmetria informativa. Infatti, il giocatore B non aveva nessun vantaggio a rifiutare l'offerta B (l'offerta A non era rifiutabile).  Per la previsione, teoricamente tutti avrebbero dovuto accettare l'offerta B se proposta ma ho pensato che qualcuno non volesse far guadagnare il giocatore avversario, pensando di trarne vantaggio dalla previsione, erroneamente.",6,7,7,2,5,6,5,2,7,7,4,1,6,7,6,4,6,5.5,6.5,2.5,5,5,5,5,5,5,5,4,4,4,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,56,NA,NA,4.61538457870483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,85
"170","10_5_D3_I",6,"q8rvgffp","pc4",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.158.160.96","2017-05-10 07:48:16.616276+00:00",0,1,NA,NA,2,NA,9,9,10,2,14,NA,NA,6,8,0.4095,0,"0",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,1,22,"Italiana","3","Studentessa","Biem",3,5,5,"Ripetendo l'esperimento a coppie invertite, il giocatore 1 diventa 2 e viceversa","Nel gioco ho considerato la possibilitÃ  o meno di guadagnare mentre nel nella previsione ho pensato a quale potrebbe essere la scelta del giocatore 2, in genere i guadagni sicuri sono da preferire rispetto ad uno incerto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,11,14,18,24,17,6,6,5,15,6,7,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,2,1,1,1,2,1,1,1,1,3,3,3,2,4,1,3,2,3,2,4,3,3,1,3,2,1,1,4,2,3,1,3,1,1,1,3,1,6,NA,11,42,NA,NA,NA,46,48,46,46,44,40,38,42,38,42,44,56,6,85
"171","10_5_D3_I",19,"d8yyof9k","pc20",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.13.194.229","2017-05-10 07:48:16.549822+00:00",0,1,NA,NA,1,NA,95,100,10,11,11,2,2,15,9,0.2951,1,"0",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,1,22,"Italiana","Laurea Triennale","Studente","MsC in Management",1,5,3,"","Previsione: ho pensato che quasi tutti i giocatori 2 di fronte all'offerta B avrebbero accettato, per non ricevere un compenso nullo.    Scelta: ho effettuato la scelta 1 per non rischiare di avere un compenso nullo, (nel caso il mio corrispettivo Giocatore 2 facesse parte di quel 5% che che rifiuterebbe l'offerta B).",5,7,6,1,3,6,2,1,4,5,7,1,5,3,7,4,4,6,5.5,1.25,5,5,5,5,5,5,5,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,33,NA,64,NA,NA,4.38461542129517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,86
"172","10_5_D3_I",20,"uyv7dsac","pc1",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.97.160.245","2017-05-10 07:48:16.773135+00:00",0,1,NA,NA,2,NA,4,8,2,11,11,NA,NA,15,9,0.2951,1,"0",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,1,20,"Italiana","Diploma","Studentessa","CLEAM",2,5,4,"","La mia previsione si basava sulla convinzione che la maggior parte dei giocatori 1 avrebbero scelto l'offerta B, per un maggior guadagno personale e pensando che l'altro giocatore avrebbe accettato dato che non ""aveva nulla da perdere""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,21,24,15,22,19,9,5,5,26,9,14,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,2,2,3,4,3,2,4,1,3,2,3,3,2,2,3,3,3,2,1,2,3,1,4,2,2,3,2,3,3,2,3,3,4,2,2,3,3,3,3,3,4,20,NA,NA,14,NA,NA,NA,58,44,46,48,58,66,62,64,66,64,36,52,6,86
"173","10_5_D3_I",17,"dpdlwjtn","pc6",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.203.237.92","2017-05-10 07:48:16.826138+00:00",0,1,NA,NA,1,NA,81,100,2,11,11,2,2,15,10,0.3598,1,"0",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,1,19,"Italiana","Diploma di MaturitÃ ","Studente","CLEF",1,5,5,"No.","Secondo me gli individui preferiscono accettare l'offera B perchÃ¨ ottenere 2 euro fornisce loro maggiore utilitÃ  rispetto a ottenere 0 euro. Tuttavia in un campione di 10 persone ho pensato ci fosse un individuo operante scelte irrazionali.",2,7,6,1,3,6,1,1,7,6,7,1,4,4,6,7,5,5.75,5.5,1,5,4,3,5,4,4,4,4,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,4,NA,70,NA,NA,3.07692313194275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,87
"174","10_5_D3_I",2,"w3q14bhd","pc24",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.178.64.67","2017-05-10 07:48:16.704699+00:00",0,1,NA,NA,2,NA,6,8,2,11,11,NA,NA,15,10,0.3598,1,"0",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,1,21,"italiana","diploma media superiore","studenta","economia e finanza",3,5,4,"","il modo piÃ¹ semplice per guadagnare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,9,13,22,22,15,5,5,5,16,5,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,3,3,1,3,2,4,1,3,2,2,1,3,1,3,2,3,2,4,1,3,1,1,1,2,2,3,1,2,2,3,1,3,1,2,NA,NA,25,NA,NA,NA,42,44,46,42,38,48,40,38,32,40,52,52,6,87
"175","10_5_D3_I",8,"4pg1maym","pc25",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.13.194.229","2017-05-10 07:48:16.463785+00:00",0,1,NA,NA,2,NA,10,9,2,2,14,NA,NA,6,11,0.902,NA,"1",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,1,25,"senegalese","diploma liceale","studente","economia e management triennale",3,5,5,"Specificare che si tratta di una sola giocata perchÃ¨ ho partecipato ad esperimenti simili ma consistenti in piÃ¹ giocate, perciÃ² pensavo che non si concludesse con una sola offerta.","Ero il giocatore 2.  Per la previsione ho pensato che tutti avrebbero fatto la scelta per avere il guadagno equo, ossia ho previsto che tutti i 10 giocatori 1 avrebbero lanciato l'offerta A.  Per il gioco ho ricevuto l'offerta B, ho accettato per avere 2â‚¬ invece di 0â‚¬ anche se la contropparte avrebbe ricevuto 14â‚¬.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,15,28,26,21,26,11,8,7,17,5,10,3,2,2,4,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,3,2,1,2,1,3,4,1,2,4,3,2,2,3,4,2,2,4,4,4,3,4,4,2,4,4,1,1,2,2,3,1,3,4,4,2,3,3,8,NA,8,20,NA,NA,NA,66,54,54,60,38,52,42,54,50,74,62,50,6,88
"176","10_5_D3_I",13,"oc9mai9e","pc16",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.142.142.206","2017-05-10 07:48:16.442892+00:00",0,1,NA,NA,1,NA,91,100,10,14,2,1,1,14,11,0.902,NA,"1",1,9,2,"akv4qvsw",21,NA,NA,NA,NA,0,1,20,"italiana","diploma superiore","studente","international politics and government",2,5,4,"","essendo il giocatore 1 avevo tutto il potere decisionale e non vedendo implicazioni ulteriori oltre al guadagno, ne conoscendo il giocatore 2 ho massimizzato le mie possibilitÃ  di guadagno sapendo che tra nulla e poco il giocatore 2 avrebbe probabilmente scelto poco.",5,4,6,2,5,6,5,1,6,5,5,2,5,6,6,3,5,5,5.5,2.5,5,3,4,5,4,3,4,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,NA,12,NA,NA,3.38461542129517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,88
"177","16_2_S2",9,"57fmm3r2","pc10",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.71.208.240","2017-02-16 08:38:43.294173+00:00",0,1,NA,NA,1,NA,6,9,2,8,11,NA,NA,6,1,0.8472,1,"0",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,0,20,"Italiana","Diploma maturitÃ ","Studente","CLES",2,5,3,"No, nessuno","Ho preferito una somma certa ad un'altra solamentye possibile.   Pensavo perÃ² che meno giocatori avrebbero accettato l'offerta B, in quanto vi Ã¨ maggiore squilibrio tra i guadagni dei due membri di ciascuna coppia.",6,7,7,3,5,6,3,1,6,7,6,2,7,5,6,4,5.25,6,6.75,2.25,5,5,4,5,5,5,3,3,1,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,13,NA,30,NA,NA,3.53846144676208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,89
"178","16_2_S2",10,"wnurangu","pc17",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.136.154.140","2017-02-16 08:37:09.217676+00:00",0,1,NA,NA,2,NA,4,3,2,11,8,NA,NA,6,1,0.8472,1,"0",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,0,20,"Italiana","MaturitÃ ","Studente","BIG",2,5,5,"","Essendo il giocatore 2, ho preferito accettare e avere un guadagno minimo sicuro piuttosto che rischiare di prendere 0. Per quanto riguarda la previsione, ho pensato che il numero di giocatori 1 che avrebbero avuto paura di rischiare - facendo l'offerta B- sarebbe stato piuttosto alto in  quanto il rischio reale di finire 0,0 era piuttosto basso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,16,20,21,24,22,10,6,6,12,4,6,2,2,2,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,3,3,3,2,3,2,3,1,3,2,3,3,3,2,3,2,3,2,2,2,3,3,3,2,3,3,3,2,3,3,10,NA,4,6,NA,NA,NA,60,46,46,50,36,38,34,50,50,56,50,56,3,89
"179","16_2_S2",21,"0apqxf3s","pc19",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.152.65.114","2017-02-16 08:37:20.015671+00:00",0,1,NA,NA,1,NA,7,9,2,14,2,NA,NA,18,2,0.0363,0,"1",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,0,20,"Italiana","MaturitÃ  Scientifica","Studente","International Economics and Finance",2,5,5,"Se il minimo payoff fosse stato maggiore di due, molti piu giocatori 2 avrebbero rifiutato.","Il giocatore due preferisce ricevere 2 rispetto a 0, pertanto da giocatore 1 ho selezionato la strategia B.",5,7,5,1,7,7,4,7,5,6,7,4,7,6,5,7,5.75,6.5,6.25,4,5,5,5,5,5,4,5,2,2,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9,NA,7,NA,NA,4.46153831481934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,90
"180","16_2_S2",18,"vl6lo9pq","pc9",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.16.227.159","2017-02-16 08:38:48.009462+00:00",0,1,NA,NA,2,NA,0,4,2,2,14,NA,NA,6,2,0.0363,0,"1",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,0,20,"Italiana","Diploma Liceo","Studente","UniversitÃ  Bocconi - Economia e Management",1,5,5,"","Pensavo che i giocatori 1 avrebbero provato a prendere il massimo seppur rischiando.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,17,18,16,20,23,9,8,6,24,9,12,1,2,1,1,1,2,2,1,3,3,1,2,1,1,1,1,2,3,1,4,3,2,4,1,3,3,1,1,3,2,4,2,1,2,2,4,2,1,4,3,1,2,1,3,3,2,2,4,3,2,1,2,3,4,2,1,2,18,NA,12,12,NA,NA,NA,56,50,46,52,56,58,56,56,52,52,38,48,3,90
"181","16_2_S2",17,"1s477zm0","pc5",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.150.98.212","2017-02-16 08:38:34.654895+00:00",0,1,NA,NA,1,NA,10,10,10,0,0,NA,NA,14,3,0.7314,0,"1",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,0,23,"italiana","laurea triennale","studente","Discipline Economiche e sociali",5,5,5,"","Per backward induction ho ipotizzato che il Giocatore 2 avrebbe in ogni caso accettato l'offerta B qualora gli fosse stata proposta; per tal ragione ho scelto di proporre l'offerta B dato il payoff maggiore per il giocatore 1",2,2,7,1,1,7,3,1,5,7,6,1,5,6,6,4,4.25,3.75,6.5,1.5,5,5,5,5,5,5,4,1,1,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,21,NA,19,NA,NA,4.23076915740967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,91
"182","16_2_S2",12,"q05u6pbu","pc26",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.16.227.41","2017-02-16 08:37:53.574034+00:00",0,1,NA,NA,2,NA,7,4,2,0,0,NA,NA,6,3,0.7314,0,"1",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,0,19,"Italiana","Diploma di Liceo Scientifico","Studente","CLEAM",1,4,4,"No","Per quanto riguarda la previsione ho pensato che la maggior parte dei partecipanti nel ruolo di giocatore 1 avrebbe preferito ricevere 3 Euro in meno rispetto ai giocatori 2 piuttosto che rischiare di non guadagnare nulla azzardando sulla proposta B che, anche in caso venisse accettata dal giocatore 2, garantirebbe un guadagno appena superiore al guadagno che avrebbe avuto facendo la scelta 1. Invece per quanto riguarda la mia risposta sull'accettare o meno la proposta B in caso mi venisse offerta, preferisco non guadagnare nulla piuttosto che far guadagnare una cifra del 600% superiore alla mia al mio opponente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,21,17,14,15,32,10,11,11,35,12,16,1,3,3,2,3,2,3,2,4,1,1,3,1,2,1,3,4,2,4,4,3,4,4,3,4,2,3,1,1,1,4,2,3,2,1,2,2,2,2,2,1,3,1,3,1,3,4,2,3,2,3,1,3,2,3,2,3,12,NA,15,13,NA,NA,NA,56,54,54,56,66,72,72,60,58,48,38,42,3,91
"183","16_2_S2",14,"s9xbwd3u","pc4",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.81.172.78","2017-02-16 08:38:30.614517+00:00",0,1,NA,NA,2,NA,4,4,10,2,14,NA,NA,14,4,0.6686,1,"0",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,1,19,"Italiana","MaturitÃ ","Studente","BIEF",2,5,5,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,16,17,18,21,15,5,5,5,19,7,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,2,1,2,1,3,3,2,3,2,3,3,3,1,2,1,2,3,2,3,3,3,3,2,3,2,1,2,3,2,3,2,2,2,2,1,2,2,14,NA,6,5,NA,NA,NA,42,40,44,40,46,52,46,50,48,48,46,52,3,92
"184","16_2_S2",7,"xyrtgvzd","pc11",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.152.233.4","2017-02-16 08:39:07.241640+00:00",0,1,NA,NA,1,NA,7,9,2,14,2,NA,NA,6,4,0.6686,1,"0",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,1,20,"italiana","diploma","studentessa","CLEAM",3,5,4,"","ho stimato tutti i possibili esiti, considerando sia la possibilitÃ  del pagamento per il gioco che quella del pagamento per la previsione, e scelto l'offerta considerando anche quello che ritenevo avrebbero fatto gli altri partecipanti",4,7,7,5,4,7,4,7,6,6,5,3,5,3,4,3,4,5,6.25,4.75,3,2,2,5,3,2,2,1,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,32,NA,190,NA,NA,2.23076915740967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,92
"185","16_2_S2",11,"4mwxyhyj","pc22",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.237.230.223","2017-02-16 08:37:30.660711+00:00",0,1,NA,NA,1,NA,8,9,2,14,2,NA,NA,18,5,0.2934,1,"0",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,1,19,"Italiana","Diploma","Studentessa","Bachelor of International Politics and Government",2,5,3,"Potrebbe essere interessante ripetere il gioco tra i due giocatori una seconda volta per osservare le scelte dei giocatori in un ""secondo round"".","Ho pensato che la probabilitÃ  che il giocatore 2 scegliesse di accettare l'offerta B fosse molto alta. Questo perchÃ© accettare Ã¨ l'alternativa piÃ¹ conveniente (tra 2 e 0, Ã¨ meglio ottenere 2).",6,7,6,3,5,6,3,2,7,5,5,3,6,6,5,5,6,5.5,5.75,2.75,5,4,4,5,4,4,4,2,2,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,NA,19,NA,NA,3.46153855323792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,93
"186","16_2_S2",8,"tap3jaat","pc6",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.81.172.78","2017-02-16 08:38:58.844968+00:00",0,1,NA,NA,2,NA,0,4,2,2,14,NA,NA,6,5,0.2934,1,"0",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,1,20,"Italiana","MaturitÃ  scientifica","Studente","Cleam",2,5,5,"Pay off piÃ¹ elevati per il giocatore 2","Ho pensato come si sarebbero comportati gli altri giocatori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,23,16,22,29,15,5,5,5,32,12,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,4,4,3,3,4,1,4,4,3,4,2,2,3,3,3,4,2,4,1,2,3,3,1,3,4,3,3,4,3,4,1,4,4,4,2,3,1,4,3,8,NA,9,31,NA,NA,NA,42,44,46,42,74,74,74,48,72,46,52,66,3,93
"187","16_2_S2",2,"84fyqdua","pc3",0,32,32,"miniultimatum_survey",1,"PaymentInfo","10.43.206.154","2017-02-16 08:38:25.674157+00:00",0,1,NA,NA,2,NA,0,4,2,2,14,NA,NA,6,6,0.6876,0,"0",1,4,10,"boe0nxlk",1,NA,NA,NA,NA,0,0,24,"Italiana","Laurea Triennale","Studente","Economics",5,5,3,"","Non era razionale pensare che le persone rifiutassero l'offerta B. Quindi se tutti avessero agito in maniera razionale tutti i giocatori 1 avrebbero scelto l'Offerta B. Cosa che non Ã¨ accaduta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,15,22,21,22,19,7,7,5,25,9,11,1,2,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,4,3,3,2,4,3,1,2,3,2,2,4,3,2,4,3,2,1,2,3,3,1,3,2,3,1,2,2,1,3,3,3,4,2,3,3,3,3,3,2,2,NA,6,7,NA,NA,NA,50,48,44,46,56,54,58,52,46,60,50,52,3,94
